invoiceid,custID,prodID,cal_day,cal_month,cal_quarter,cal_year,fiscal_quarter,fiscal_year,qty,amt,discounted
16974,14,62,12,8,3,5,2,5,23,11668.82,0
16979,14,62,12,8,3,9,2,9,26,13190.84,0
17012,1,62,15,11,4,7,3,7,83,42109.22,0
17070,16,62,29,3,1,8,4,7,79,40079.86,0
17080,13,62,23,8,3,5,2,5,171,86755.14,0
17140,5,62,9,3,1,8,4,7,136,68998.24,0
17149,13,62,17,10,4,5,2,5,195,98931.3,0
17252,3,62,24,12,4,9,3,9,171,86755.14,0
17307,38,62,31,10,4,8,2,8,173,87769.82,0
17314,38,62,31,10,4,7,2,7,12,6088.08,0
17343,36,62,13,4,2,7,4,6,34,17249.56,0
17407,21,62,14,10,4,7,2,7,80,40587.2,0
17655,17,62,27,3,1,5,4,4,197,99945.98,0
17832,34,62,7,11,4,6,3,6,152,77115.68,0
17995,10,62,24,2,1,8,4,7,63,31962.42,0
18067,29,62,22,11,4,8,3,8,99,50226.66,0
18163,21,62,12,7,3,6,1,6,71,36021.14,0
18200,10,62,14,5,2,8,1,8,76,38557.84,0
18307,25,62,3,6,2,10,1,10,186,94365.24,0
18321,13,62,27,11,4,8,3,8,93,47182.62,0
18332,40,62,10,1,1,9,3,8,49,24859.66,0
18383,19,62,16,7,3,5,1,5,30,15220.2,0
18434,25,62,30,5,2,8,1,8,140,71027.6,0
18447,17,62,28,1,1,10,3,9,18,9132.12,0
18469,14,62,25,7,3,6,1,6,121,61388.14,0
18514,22,62,18,8,3,9,2,9,88,44645.92,0
18792,36,62,15,3,1,5,4,4,83,42109.22,0
18796,36,62,18,10,4,9,2,9,10,5073.4,0
18888,12,62,10,12,4,7,3,7,134,67983.56,0
18967,34,62,2,6,2,8,1,8,99,50226.66,0
19035,29,62,14,2,1,10,4,9,57,28918.38,0
19201,8,62,5,7,3,6,1,6,53,26889.02,0
19407,35,62,27,11,4,9,3,9,107,54285.38,0
19434,10,62,22,7,3,10,1,10,93,47182.62,0
19464,28,62,5,11,4,5,3,5,86,43631.24,0
19496,18,62,9,1,1,5,3,4,93,47182.62,0
19532,33,62,21,4,2,5,4,4,164,83203.76,0
19689,16,62,24,1,1,5,3,4,96,48704.64,0
19802,39,62,30,9,3,7,2,7,193,97916.62,0
19871,30,62,27,1,1,6,3,5,195,98931.3,0
20034,3,62,30,4,2,9,4,8,184,93350.56,0
20057,26,62,24,5,2,10,1,10,34,17249.56,0
20196,30,62,17,9,3,9,2,9,52,26381.68,0
20302,1,62,15,6,2,9,1,9,15,7610.1,0
20306,40,62,25,7,3,5,1,5,98,49719.32,0
20354,8,62,31,7,3,10,1,10,161,81681.74,0
20465,26,62,19,5,2,10,1,10,53,26889.02,0
20497,31,62,2,3,1,5,4,4,110,55807.4,0
20554,3,62,12,5,2,5,1,5,58,29425.72,0
20698,26,62,1,9,3,8,2,8,45,22830.3,0
20708,19,62,4,6,2,5,1,5,22,11161.48,0
20870,37,62,28,8,3,6,2,6,188,95379.92,0
20919,22,62,13,9,3,9,2,9,112,56822.08,0
20954,2,62,1,11,4,10,3,10,125,63417.5,0
20972,27,62,19,2,1,5,4,4,30,15220.2,0
20987,23,62,5,5,2,8,1,8,121,61388.14,0
21002,9,62,19,6,2,7,1,7,154,78130.36,0
21090,5,62,29,3,1,5,4,4,118,59866.12,0
21109,26,62,7,11,4,7,3,7,65,32977.1,0
21131,10,62,6,12,4,7,3,7,33,16742.22,0
21194,17,62,18,9,3,6,2,6,47,23844.98,0
21330,37,62,27,7,3,10,1,10,27,13698.18,0
21398,39,62,29,8,3,7,2,7,173,87769.82,0
21535,9,62,6,3,1,8,4,7,36,18264.24,0
21649,37,62,9,11,4,9,3,9,102,51748.68,0
21660,23,62,1,3,1,7,4,6,153,77623.02,0
21673,31,62,17,3,1,9,4,8,86,43631.24,0
21681,25,62,29,4,2,8,4,7,152,77115.68,0
21713,26,62,17,12,4,6,3,6,114,57836.76,0
21809,19,62,28,8,3,9,2,9,76,38557.84,0
22061,11,62,30,12,4,5,3,5,25,12683.5,0
22141,19,62,21,2,1,10,4,9,109,55300.06,0
22221,15,62,26,3,1,9,4,8,71,36021.14,0
22305,30,62,22,2,1,7,4,6,101,51241.34,0
22527,40,62,27,8,3,7,2,7,197,99945.98,0
22535,6,62,5,6,2,9,1,9,37,18771.58,0
22601,12,62,12,1,1,8,3,7,52,26381.68,0
22739,3,62,22,2,1,7,4,6,45,22830.3,0
22859,23,62,6,1,1,10,3,9,177,89799.18,0
22871,24,62,3,2,1,9,4,8,43,21815.62,0
22921,3,62,28,12,4,8,3,8,36,18264.24,0
22989,32,62,5,1,1,8,3,7,20,10146.8,0
23024,5,62,17,8,3,5,2,5,30,15220.2,0
23068,7,62,29,4,2,10,4,9,13,6595.42,0
23128,14,62,30,6,2,9,1,9,172,87262.48,0
23196,13,62,6,6,2,9,1,9,16,8117.44,0
23251,26,62,27,10,4,6,2,6,19,9639.46,0
23313,6,62,26,10,4,10,2,10,155,78637.7,0
23971,28,62,5,4,2,6,4,5,132,66968.88,0
24035,38,62,25,5,2,8,1,8,109,55300.06,0
24086,36,62,16,11,4,6,3,6,43,21815.62,0
24087,9,62,11,11,4,7,3,7,152,77115.68,0
24093,20,62,6,11,4,7,3,7,153,77623.02,0
24111,25,62,19,6,2,10,1,10,144,73056.96,0
24131,21,62,15,6,2,9,1,9,150,76101.0,0
24199,33,62,30,11,4,7,3,7,33,16742.22,0
24464,24,62,17,1,1,7,3,6,199,100960.66,0
24551,22,62,6,12,4,7,3,7,180,91321.2,0
24570,34,62,4,4,2,9,4,8,187,94872.58,0
24617,6,62,10,10,4,10,2,10,90,45660.6,0
24620,3,62,15,8,3,5,2,5,187,94872.58,0
24623,8,62,8,10,4,8,2,8,110,55807.4,0
24915,8,62,16,1,1,8,3,7,88,44645.92,0
24947,5,62,9,9,3,10,2,10,43,21815.62,0
25080,6,62,24,12,4,7,3,7,106,53778.04,0
25156,20,62,7,11,4,6,3,6,62,31455.08,0
25209,22,62,6,7,3,5,1,5,91,46167.94,0
25282,25,62,26,1,1,7,3,6,198,100453.32,0
25349,30,62,28,7,3,7,1,7,88,44645.92,0
25475,8,62,23,8,3,6,2,6,190,96394.6,0
25529,17,62,6,9,3,7,2,7,15,7610.1,0
25610,26,62,1,3,1,8,4,7,124,62910.16,0
25685,38,62,9,8,3,6,2,6,98,49719.32,0
25756,38,62,8,6,2,6,1,6,80,40587.2,0
25760,14,62,23,8,3,8,2,8,82,41601.88,0
25768,14,62,23,8,3,6,2,6,44,22322.96,0
25803,25,62,7,12,4,7,3,7,29,14712.86,0
25841,21,62,12,5,2,9,1,9,179,90813.86,0
25846,36,62,2,9,3,8,2,8,131,66461.54,0
25874,8,62,21,6,2,5,1,5,97,49211.98,0
25913,15,62,1,10,4,10,2,10,107,54285.38,0
26032,16,62,12,8,3,8,2,8,51,25874.34,0
26069,22,62,25,12,4,5,3,5,34,17249.56,0
26083,33,62,10,11,4,6,3,6,42,21308.28,0
26139,21,62,10,2,1,6,4,5,80,40587.2,0
26183,5,62,3,6,2,5,1,5,87,44138.58,0
26273,21,62,13,2,1,5,4,4,154,78130.36,0
26325,15,62,19,7,3,9,1,9,167,84725.78,0
26345,8,62,22,9,3,9,2,9,138,70012.92,0
26447,37,62,22,1,1,10,3,9,102,51748.68,0
26478,26,62,10,2,1,8,4,7,59,29933.06,0
26522,28,62,16,7,3,7,1,7,117,59358.78,0
26562,31,62,24,7,3,6,1,6,150,76101.0,0
26586,1,62,3,6,2,5,1,5,13,6595.42,0
26590,1,62,3,6,2,9,1,9,90,45660.6,0
26608,11,62,4,2,1,10,4,9,108,54792.72,0
26663,24,62,2,5,2,9,1,9,54,27396.36,0
26673,31,62,22,4,2,9,4,8,94,47689.96,0
26779,29,62,21,8,3,6,2,6,17,8624.78,0
26807,25,62,7,8,3,7,2,7,114,57836.76,0
26869,6,62,15,8,3,9,2,9,124,62910.16,0
26870,40,62,5,11,4,9,3,9,132,66968.88,0
26926,10,62,11,2,1,5,4,4,72,36528.48,0
27009,34,62,4,12,4,9,3,9,13,6595.42,0
27017,4,62,23,6,2,8,1,8,46,23337.64,0
27103,22,62,29,9,3,6,2,6,140,71027.6,0
27204,15,62,26,1,1,8,3,7,66,33484.44,0
27259,1,62,11,10,4,6,2,6,150,76101.0,0
27294,18,62,29,6,2,9,1,9,20,10146.8,0
27539,2,62,16,3,1,9,4,8,15,7610.1,0
27644,16,62,4,2,1,8,4,7,121,61388.14,0
27795,10,62,3,3,1,7,4,6,133,67476.22,0
27852,31,62,10,10,4,6,2,6,157,79652.38,0
27874,7,62,16,2,1,5,4,4,163,82696.42,0
27915,18,62,28,6,2,9,1,9,153,77623.02,0
27918,38,62,31,5,2,8,1,8,42,21308.28,0
28078,11,62,4,7,3,6,1,6,182,92335.88,0
28165,26,62,18,4,2,7,4,6,177,89799.18,0
28250,27,62,10,9,3,7,2,7,193,97916.62,0
28280,20,62,17,4,2,10,4,9,17,8624.78,0
28311,18,62,23,10,4,5,2,5,95,48197.3,0
28412,24,62,10,2,1,9,4,8,77,39065.18,0
28483,1,62,23,5,2,5,1,5,194,98423.96,0
28511,37,62,23,3,1,5,4,4,161,81681.74,0
28516,18,62,24,3,1,10,4,9,137,69505.58,0
28554,23,62,25,9,3,5,2,5,113,57329.42,0
28634,28,62,23,1,1,8,3,7,96,48704.64,0
28643,24,62,11,6,2,7,1,7,83,42109.22,0
28728,26,62,23,7,3,6,1,6,154,78130.36,0
28814,28,62,21,4,2,9,4,8,175,88784.5,0
28882,23,62,10,1,1,9,3,8,87,44138.58,0
29119,39,62,2,10,4,6,2,6,35,17756.9,0
29270,33,62,13,5,2,8,1,8,75,38050.5,0
29360,14,62,14,11,4,5,3,5,153,77623.02,0
29369,29,62,16,9,3,5,2,5,195,98931.3,0
29408,19,62,10,1,1,7,3,6,60,30440.4,0
29429,9,62,28,10,4,8,2,8,120,60880.8,0
29533,3,62,15,6,2,9,1,9,65,32977.1,0
29558,21,62,13,9,3,7,2,7,114,57836.76,0
29602,9,62,2,11,4,5,3,5,40,20293.6,0
29636,15,62,3,11,4,6,3,6,179,90813.86,0
29737,14,62,29,10,4,5,2,5,144,73056.96,0
29769,29,62,15,2,1,5,4,4,132,66968.88,0
29920,40,62,31,8,3,8,2,8,51,25874.34,0
29927,8,62,5,1,1,9,3,8,181,91828.54,0
29950,34,62,27,10,4,6,2,6,55,27903.7,0
29971,33,62,12,12,4,8,3,8,108,54792.72,0
29972,39,62,20,2,1,10,4,9,153,77623.02,0
29996,15,62,17,9,3,5,2,5,149,75593.66,0
30021,3,62,26,4,2,8,4,7,179,90813.86,0
30058,10,62,4,2,1,9,4,8,152,77115.68,0
30085,28,62,13,7,3,6,1,6,21,10654.14,0
30163,24,62,9,8,3,9,2,9,113,57329.42,0
30252,12,62,12,3,1,9,4,8,76,38557.84,0
30316,22,62,28,7,3,9,1,9,142,72042.28,0
30357,20,62,28,4,2,10,4,9,93,47182.62,0
30479,9,62,20,10,4,6,2,6,105,53270.7,0
30500,6,62,29,8,3,9,2,9,124,62910.16,0
30538,20,62,28,3,1,5,4,4,80,40587.2,0
30551,17,62,23,6,2,8,1,8,86,43631.24,0
30553,8,62,22,2,1,7,4,6,187,94872.58,0
30608,11,62,13,12,4,9,3,9,78,39572.52,0
30627,10,62,18,11,4,7,3,7,185,93857.9,0
30744,30,62,21,3,1,6,4,5,34,17249.56,0
30900,38,62,23,3,1,8,4,7,68,34499.12,0
30910,33,62,11,10,4,7,2,7,129,65446.86,0
30978,16,62,14,3,1,8,4,7,145,73564.3,0
31026,16,62,25,8,3,10,2,10,185,93857.9,0
31086,15,62,21,7,3,10,1,10,54,27396.36,0
31140,8,62,29,1,1,9,3,8,14,7102.76,0
31193,35,62,29,10,4,6,2,6,194,98423.96,0
31229,27,62,12,12,4,5,3,5,59,29933.06,0
31270,31,62,27,8,3,5,2,5,80,40587.2,0
31325,37,62,8,12,4,8,3,8,179,90813.86,0
31448,26,62,5,1,1,9,3,8,89,45153.26,0
31461,35,62,11,1,1,5,3,4,23,11668.82,0
31563,23,62,15,10,4,5,2,5,22,11161.48,0
31579,27,62,20,3,1,9,4,8,109,55300.06,0
31658,19,62,26,2,1,6,4,5,149,75593.66,0
31688,3,62,16,8,3,10,2,10,15,7610.1,0
31785,30,62,10,10,4,7,2,7,50,25367.0,0
31836,4,62,24,3,1,9,4,8,21,10654.14,0
31944,11,62,7,7,3,6,1,6,157,79652.38,0
32016,31,62,13,10,4,8,2,8,169,85740.46,0
32049,26,62,15,7,3,5,1,5,24,12176.16,0
32072,34,62,31,3,1,6,4,5,126,63924.84,0
32112,12,62,12,6,2,9,1,9,151,76608.34,0
32222,2,62,27,1,1,8,3,7,102,51748.68,0
32265,35,62,7,12,4,10,3,10,43,17626.99,1
32319,25,62,24,4,2,9,4,8,193,97916.62,0
32373,7,62,1,4,2,8,4,7,29,14712.86,0
32555,24,62,27,9,3,7,2,7,62,31455.08,0
32576,29,62,2,10,4,7,2,7,92,46675.28,0
32720,33,62,2,12,4,8,3,8,108,54792.72,0
32817,40,62,15,8,3,7,2,7,174,88277.16,0
33034,7,62,22,3,1,10,4,9,36,18264.24,0
33037,38,62,9,6,2,10,1,10,89,45153.26,0
33072,38,62,16,7,3,10,1,10,178,90306.52,0
33085,17,62,5,7,3,7,1,7,110,55807.4,0
33091,24,62,25,8,3,6,2,6,71,36021.14,0
33123,26,62,21,6,2,6,1,6,182,92335.88,0
33258,1,62,26,11,4,6,3,6,123,62402.82,0
33268,7,62,3,3,1,5,4,4,102,51748.68,0
33280,1,62,9,2,1,6,4,5,18,9132.12,0
33368,3,62,7,10,4,6,2,6,83,42109.22,0
33453,8,62,19,6,2,8,1,8,138,70012.92,0
33488,35,62,9,6,2,9,1,9,132,66968.88,0
33635,29,62,4,8,3,5,2,5,149,75593.66,0
33651,3,62,18,2,1,7,4,6,51,25874.34,0
33720,26,62,16,6,2,6,1,6,146,74071.64,0
33768,12,62,4,10,4,8,2,8,138,70012.92,0
33834,21,62,4,1,1,9,3,8,65,32977.1,0
33882,33,62,26,9,3,9,2,9,118,59866.12,0
33892,24,62,21,3,1,6,4,5,16,8117.44,0
33932,3,62,29,10,4,9,2,9,26,13190.84,0
33966,31,62,5,11,4,7,3,7,174,88277.16,0
34041,8,62,23,10,4,5,2,5,112,56822.08,0
34384,28,62,8,11,4,9,3,9,58,29425.72,0
34404,1,62,14,8,3,7,2,7,147,74578.98,0
34417,1,62,29,3,1,10,4,9,117,59358.78,0
34427,11,62,21,8,3,5,2,5,185,93857.9,0
34432,35,62,25,3,1,5,4,4,163,82696.42,0
34628,28,62,1,3,1,7,4,6,105,53270.7,0
34649,34,62,18,1,1,8,3,7,181,91828.54,0
34662,30,62,25,8,3,5,2,5,37,18771.58,0
34729,30,62,5,4,2,9,4,8,155,78637.7,0
34755,28,62,11,11,4,7,3,7,46,23337.64,0
34865,24,62,13,5,2,10,1,10,113,57329.42,0
34989,8,62,27,3,1,10,4,9,117,59358.78,0
35037,24,62,10,11,4,10,3,10,139,70520.26,0
35107,11,62,7,12,4,9,3,9,32,16234.88,0
35126,29,62,27,10,4,7,2,7,53,26889.02,0
35206,33,62,15,1,1,10,3,9,156,79145.04,0
35291,4,62,30,9,3,10,2,10,33,16742.22,0
35405,14,62,18,9,3,5,2,5,164,83203.76,0
35426,29,62,8,6,2,8,1,8,172,87262.48,0
35458,19,62,27,9,3,5,2,5,197,99945.98,0
35466,8,62,26,4,2,7,4,6,85,43123.9,0
35561,10,62,6,10,4,5,2,5,127,64432.18,0
35674,37,62,17,10,4,7,2,7,39,19786.26,0
35682,1,62,1,5,2,10,1,10,126,63924.84,0
35775,15,62,16,10,4,6,2,6,16,8117.44,0
35812,4,62,5,5,2,8,1,8,55,27903.7,0
35819,26,62,2,8,3,5,2,5,95,48197.3,0
36008,29,62,25,4,2,8,4,7,119,60373.46,0
36077,5,62,4,7,3,5,1,5,84,42616.56,0
36206,29,62,10,6,2,8,1,8,101,51241.34,0
36209,4,62,10,10,4,8,2,8,21,10654.14,0
36406,3,62,2,6,2,5,1,5,147,74578.98,0
36509,17,62,25,9,3,7,2,7,100,50734.0,0
36516,17,62,16,10,4,9,2,9,146,74071.64,0
36619,15,62,25,8,3,5,2,5,172,87262.48,0
36646,30,62,28,5,2,9,1,9,114,57836.76,0
36831,14,62,18,4,2,7,4,6,155,78637.7,0
36895,9,62,13,1,1,5,3,4,30,15220.2,0
36925,16,62,15,11,4,8,3,8,114,57836.76,0
36975,14,62,29,5,2,7,1,7,85,43123.9,0
37014,36,62,19,3,1,9,4,8,116,58851.44,0
37021,26,62,15,5,2,5,1,5,95,48197.3,0
37082,8,62,16,7,3,5,1,5,72,36528.48,0
37098,8,62,2,10,4,7,2,7,133,67476.22,0
37200,8,62,15,6,2,7,1,7,46,23337.64,0
37234,35,62,24,9,3,8,2,8,195,98931.3,0
37415,23,62,25,8,3,7,2,7,63,31962.42,0
37483,16,62,9,12,4,5,3,5,183,92843.22,0
37493,14,62,30,10,4,9,2,9,183,92843.22,0
37751,27,62,5,9,3,5,2,5,188,95379.92,0
37893,2,62,24,3,1,5,4,4,107,54285.38,0
37927,33,62,23,7,3,8,1,8,130,65954.2,0
37952,39,62,15,4,2,9,4,8,99,50226.66,0
38075,34,62,22,7,3,8,1,8,11,5580.74,0
38342,22,62,2,8,3,6,2,6,155,78637.7,0
38448,19,62,12,11,4,6,3,6,56,28411.04,0
38460,27,62,3,1,1,9,3,8,152,77115.68,0
38636,40,62,2,5,2,6,1,6,39,19786.26,0
38646,13,62,7,1,1,9,3,8,192,97409.28,0
38735,36,62,10,7,3,9,1,9,101,51241.34,0
38754,37,62,22,10,4,5,2,5,116,58851.44,0
38795,33,62,1,1,1,8,3,7,119,60373.46,0
39172,19,62,24,10,4,9,2,9,38,19278.92,0
39180,11,62,6,11,4,9,3,9,92,46675.28,0
39198,11,62,12,7,3,5,1,5,73,37035.82,0
39288,21,62,23,3,1,7,4,6,83,42109.22,0
39327,21,62,29,3,1,8,4,7,13,6595.42,0
39428,13,62,29,11,4,8,3,8,191,96901.94,0
39532,23,62,11,12,4,5,3,5,126,63924.84,0
39563,10,62,19,2,1,5,4,4,147,74578.98,0
39636,9,62,19,11,4,7,3,7,95,48197.3,0
39658,14,62,25,11,4,9,3,9,130,65954.2,0
39700,33,62,10,10,4,8,2,8,45,22830.3,0
39702,10,62,23,5,2,9,1,9,185,93857.9,0
39736,5,62,24,1,1,5,3,4,142,72042.28,0
39750,7,62,4,11,4,9,3,9,124,62910.16,0
39759,36,62,18,6,2,10,1,10,38,19278.92,0
39800,6,62,27,9,3,6,2,6,158,80159.72,0
39956,29,62,26,11,4,6,3,6,171,86755.14,0
39978,6,62,8,12,4,5,3,5,73,37035.82,0
40026,17,62,20,7,3,9,1,9,187,94872.58,0
40093,24,62,18,8,3,9,2,9,169,85740.46,0
40134,21,62,22,6,2,6,1,6,125,63417.5,0
40196,35,62,22,4,2,8,4,7,11,5580.74,0
40295,22,62,18,4,2,7,4,6,184,93350.56,0
40378,13,62,6,9,3,6,2,6,136,68998.24,0
40478,40,62,30,12,4,9,3,9,54,27396.36,0
40556,4,62,24,6,2,8,1,8,168,85233.12,0
40598,3,62,15,11,4,8,3,8,120,60880.8,0
40599,21,62,26,4,2,6,4,5,81,41094.54,0
40631,7,62,17,4,2,5,4,4,63,31962.42,0
40653,23,62,4,1,1,6,3,5,125,63417.5,0
40739,37,62,6,6,2,6,1,6,155,78637.7,0
40746,29,62,22,6,2,5,1,5,99,50226.66,0
40777,39,62,27,1,1,5,3,4,10,5073.4,0
40796,34,62,6,11,4,8,3,8,146,74071.64,0
40843,6,62,28,12,4,8,3,8,175,88784.5,0
40856,19,62,31,8,3,7,2,7,78,39572.52,0
40862,28,62,10,5,2,10,1,10,173,87769.82,0
40950,11,62,23,2,1,8,4,7,69,35006.46,0
41052,10,62,3,6,2,5,1,5,191,96901.94,0
41055,13,62,23,4,2,8,4,7,138,70012.92,0
41061,37,62,19,6,2,7,1,7,166,84218.44,0
41155,26,62,4,2,1,5,4,4,21,10654.14,0
41199,2,62,15,2,1,8,4,7,134,67983.56,0
41224,27,62,23,7,3,10,1,10,162,82189.08,0
41245,27,62,19,10,4,6,2,6,19,9639.46,0
41314,9,62,17,11,4,6,3,6,148,75086.32,0
41327,25,62,26,8,3,9,2,9,57,28918.38,0
41329,34,62,25,11,4,7,3,7,140,71027.6,0
41346,39,62,26,2,1,6,4,5,126,63924.84,0
41431,5,62,20,5,2,6,1,6,162,82189.08,0
41454,39,62,16,1,1,9,3,8,97,49211.98,0
41563,31,62,20,1,1,9,3,8,31,15727.54,0
41678,14,62,29,12,4,7,3,7,120,60880.8,0
41682,34,62,24,8,3,9,2,9,94,47689.96,0
41887,17,62,14,3,1,5,4,4,157,79652.38,0
41937,1,62,6,6,2,9,1,9,31,15727.54,0
41953,17,62,12,3,1,7,4,6,126,63924.84,0
42135,25,62,11,1,1,5,3,4,31,15727.54,0
42139,22,62,25,1,1,10,3,9,150,76101.0,0
42164,37,62,9,1,1,6,3,5,51,25874.34,0
42168,37,62,9,1,1,9,3,8,187,94872.58,0
42214,7,62,5,12,4,7,3,7,64,32469.76,0
42307,3,62,7,2,1,7,4,6,111,56314.74,0
42336,35,62,13,12,4,8,3,8,25,12683.5,0
42355,39,62,27,8,3,9,2,9,96,48704.64,0
42422,35,62,23,7,3,8,1,8,81,41094.54,0
42486,8,62,25,4,2,9,4,8,73,37035.82,0
42548,12,62,6,3,1,8,4,7,173,87769.82,0
42612,19,62,14,2,1,9,4,8,56,28411.04,0
42613,38,62,18,6,2,6,1,6,68,34499.12,0
42730,37,62,19,9,3,9,2,9,68,34499.12,0
42833,10,62,25,7,3,6,1,6,69,35006.46,0
42859,8,62,11,11,4,8,3,8,120,60880.8,0
42860,8,62,11,11,4,9,3,9,197,99945.98,0
42948,27,62,14,7,3,5,1,5,101,51241.34,0
43016,4,62,1,5,2,8,1,8,84,42616.56,0
43051,24,62,19,5,2,7,1,7,139,70520.26,0
43138,27,62,12,3,1,5,4,4,26,13190.84,0
43151,11,62,9,11,4,9,3,9,86,43631.24,0
43258,25,62,30,1,1,10,3,9,59,29933.06,0
43326,37,62,27,9,3,6,2,6,128,64939.52,0
43342,9,62,6,5,2,5,1,5,97,49211.98,0
43354,30,62,2,7,3,7,1,7,188,95379.92,0
43410,30,62,27,10,4,7,2,7,196,99438.64,0
43459,24,62,2,7,3,9,1,9,193,97916.62,0
43587,20,62,24,9,3,6,2,6,85,43123.9,0
43609,16,62,22,1,1,10,3,9,159,80667.06,0
43646,16,62,15,4,2,10,4,9,105,53270.7,0
43680,24,62,21,11,4,6,3,6,57,28918.38,0
43751,19,62,5,7,3,6,1,6,182,92335.88,0
43774,8,62,29,11,4,8,3,8,174,88277.16,0
43797,40,62,6,4,2,10,4,9,48,24352.32,0
43910,4,62,3,2,1,9,4,8,32,16234.88,0
44107,26,62,14,12,4,9,3,9,135,68490.9,0
44169,2,62,6,4,2,9,4,8,153,77623.02,0
44265,2,62,20,11,4,8,3,8,145,73564.3,0
44292,40,62,20,8,3,8,2,8,142,72042.28,0
44408,8,62,14,1,1,10,3,9,143,72549.62,0
44413,9,62,2,4,2,8,4,7,153,77623.02,0
44448,23,62,23,2,1,8,4,7,71,36021.14,0
44457,34,62,24,2,1,5,4,4,145,73564.3,0
44566,21,62,15,9,3,5,2,5,77,39065.18,0
44578,20,62,30,9,3,9,2,9,38,19278.92,0
44644,12,62,20,10,4,10,2,10,194,98423.96,0
44814,34,62,9,8,3,10,2,10,92,46675.28,0
44885,33,62,20,10,4,7,2,7,189,95887.26,0
45045,1,62,15,12,4,6,3,6,61,30947.74,0
45100,23,62,27,8,3,10,2,10,200,101468.0,0
45149,39,62,7,4,2,5,4,4,127,64432.18,0
45166,16,62,18,6,2,6,1,6,113,57329.42,0
45174,17,62,24,9,3,6,2,6,94,47689.96,0
45296,39,62,23,1,1,8,3,7,152,77115.68,0
45409,26,62,7,9,3,8,2,8,13,6595.42,0
45494,8,62,4,8,3,10,2,10,113,57329.42,0
45512,36,62,5,4,2,7,4,6,22,11161.48,0
45546,25,62,2,2,1,9,4,8,135,68490.9,0
45583,6,62,13,3,1,5,4,4,67,33991.78,0
45586,25,62,20,8,3,10,2,10,197,99945.98,0
45589,21,62,16,5,2,10,1,10,189,95887.26,0
45601,17,62,14,8,3,7,2,7,82,41601.88,0
45617,40,62,30,10,4,9,2,9,141,71534.94,0
45652,1,62,14,10,4,6,2,6,127,64432.18,0
45653,20,62,29,4,2,10,4,9,159,80667.06,0
45783,10,62,19,1,1,8,3,7,64,32469.76,0
45866,22,62,10,5,2,10,1,10,76,38557.84,0
45985,30,62,12,1,1,9,3,8,30,15220.2,0
46003,6,62,17,7,3,7,1,7,157,79652.38,0
46029,15,62,28,1,1,6,3,5,189,95887.26,0
46166,8,62,27,7,3,8,1,8,149,75593.66,0
46186,32,62,18,10,4,8,2,8,118,59866.12,0
46202,12,62,3,8,3,6,2,6,52,26381.68,0
46293,16,62,9,6,2,8,1,8,29,14712.86,0
46362,40,62,18,12,4,6,3,6,89,45153.26,0
46477,26,62,30,7,3,7,1,7,43,21815.62,0
46540,15,62,1,10,4,6,2,6,76,38557.84,0
46771,34,62,20,3,1,6,4,5,22,11161.48,0
46847,31,62,8,11,4,7,3,7,121,61388.14,0
47032,37,62,5,6,2,6,1,6,26,13190.84,0
47036,27,62,3,9,3,9,2,9,75,38050.5,0
47102,38,62,19,2,1,5,4,4,167,84725.78,0
47204,29,62,28,9,3,10,2,10,102,51748.68,0
47260,32,62,3,10,4,10,2,10,183,92843.22,0
47373,32,62,3,7,3,9,1,9,58,29425.72,0
47536,21,62,3,9,3,7,2,7,84,42616.56,0
47586,6,62,29,10,4,6,2,6,30,15220.2,0
47595,20,62,6,12,4,9,3,9,166,84218.44,0
47657,37,62,1,5,2,10,1,10,83,42109.22,0
47761,36,62,2,6,2,5,1,5,135,68490.9,0
47764,29,62,25,11,4,5,3,5,39,19786.26,0
47766,29,62,25,11,4,7,3,7,14,7102.76,0
48161,14,62,14,5,2,7,1,7,102,51748.68,0
48324,35,62,14,5,2,10,1,10,31,15727.54,0
48338,18,62,7,8,3,7,2,7,140,71027.6,0
48380,16,62,25,3,1,7,4,6,134,67983.56,0
48475,12,62,27,10,4,5,2,5,124,62910.16,0
48535,28,62,25,4,2,5,4,4,15,7610.1,0
48543,14,62,12,3,1,6,4,5,122,61895.48,0
48612,32,62,7,1,1,10,3,9,166,84218.44,0
48713,20,62,24,7,3,7,1,7,19,9639.46,0
48722,28,62,21,12,4,9,3,9,131,66461.54,0
48785,38,62,21,1,1,6,3,5,162,82189.08,0
48878,16,62,14,2,1,10,4,9,24,12176.16,0
48918,16,62,7,6,2,5,1,5,141,71534.94,0
48997,13,62,30,10,4,6,2,6,65,32977.1,0
49049,30,62,6,11,4,10,3,10,148,75086.32,0
49074,33,62,1,3,1,6,4,5,141,71534.94,0
49103,16,62,13,5,2,7,1,7,83,42109.22,0
49136,32,62,13,6,2,6,1,6,134,67983.56,0
49170,5,62,7,5,2,7,1,7,52,26381.68,0
49188,18,62,21,9,3,8,2,8,30,15220.2,0
49206,39,62,25,2,1,8,4,7,193,97916.62,0
49301,33,62,1,8,3,5,2,5,129,65446.86,0
49319,32,62,30,5,2,10,1,10,47,23844.98,0
49437,14,62,11,2,1,6,4,5,149,75593.66,0
49451,40,62,16,1,1,6,3,5,181,91828.54,0
49517,18,62,23,3,1,9,4,8,156,79145.04,0
49541,14,62,27,8,3,7,2,7,54,27396.36,0
49577,28,62,11,3,1,9,4,8,85,43123.9,0
