invoiceid,custID,prodID,amt,qty,discounted,cal_month,cal_day,cal_year,cal_quarter,fiscal_quarter,fiscal_year
36810,16,41,144,26,0,06,27,9,2,1,09
36811,16,43,245,123,0,06,27,8,2,1,08
36812,4,25,312,151,0,7,10,8,3,1,08
36813,21,10,274,119,0,1,4,5,1,3,04
36813,21,84,290,104,0,1,4,5,1,3,04
36814,38,24,289,136,0,08,14,5,3,2,05
36815,32,34,246,42,0,09,23,5,3,2,05
36816,21,81,163,137,0,7,1,8,3,1,08
36817,36,66,279,159,0,11,8,8,4,3,08
36818,35,54,166,143,0,07,28,9,3,1,09
36819,36,80,292,60,0,11,8,7,4,3,07
36819,36,7,342,114,0,11,8,7,4,3,07
36820,21,72,398,95,0,7,1,6,3,1,06
36821,21,69,128,23,0,7,1,7,3,1,07
36821,21,51,368,37,0,7,1,7,3,1,07
36822,6,15,237,28,0,8,3,10,3,2,10
36822,6,27,363,192,0,8,3,10,3,2,10
36822,6,13,221,172,0,8,3,10,3,2,10
36822,6,97,382,59,0,8,3,10,3,2,10
36823,20,41,273,109,0,07,20,10,3,1,10
36823,20,18,275,160,0,07,20,10,3,1,10
36824,2,76,269,109,0,04,27,7,2,4,06
36825,5,89,200,46,0,09,19,10,3,2,10
36826,26,47,390,62,0,02,15,10,1,4,09
36827,12,43,396,195,0,12,20,8,4,3,08
36827,12,37,302,72,0,12,20,8,4,3,08
36827,12,83,390,35,0,12,20,8,4,3,08
36828,14,53,183,17,0,12,19,9,4,3,09
36828,14,1,180,77,0,12,19,9,4,3,09
36828,14,21,275,93,0,12,19,9,4,3,09
36829,20,34,323,140,0,05,13,9,2,1,09
36830,14,42,341,67,0,04,18,8,2,4,07
36831,14,43,389,74,0,04,18,7,2,4,06
36831,14,62,144,155,0,04,18,7,2,4,06
36832,20,70,271,183,0,05,13,5,2,1,05
36832,20,84,131,107,0,05,13,5,2,1,05
36833,14,11,352,116,0,12,19,7,4,3,07
36834,20,91,115,53,0,05,13,7,2,1,07
36835,28,36,268,54,0,12,11,8,4,3,08
36835,28,105,102,163,0,12,11,8,4,3,08
36836,36,104,232,173,0,04,21,7,2,4,06
36836,36,56,336,18,0,04,21,7,2,4,06
36837,36,102,298,149,0,04,21,6,2,4,05
36837,36,3,102,114,0,04,21,6,2,4,05
36837,36,78,325,39,0,04,21,6,2,4,05
36838,7,31,373,64,0,6,6,10,2,1,10
36839,36,102,269,23,0,04,21,9,2,4,08
36839,36,105,338,167,0,04,21,9,2,4,08
36839,36,63,283,101,0,04,21,9,2,4,08
36839,36,100,253,184,0,04,21,9,2,4,08
36839,36,30,125,196,0,04,21,9,2,4,08
36840,36,102,212,57,0,04,21,8,2,4,07
36840,36,46,368,181,0,04,21,8,2,4,07
36841,32,29,180,146,0,07,15,9,3,1,09
36842,10,74,190,155,0,5,1,9,2,1,09
36843,12,28,257,123,0,07,19,6,3,1,06
36844,12,39,224,154,0,07,19,9,3,1,09
36844,12,34,131,44,0,07,19,9,3,1,09
36845,12,72,113,56,0,07,19,8,3,1,08
36846,39,56,242,87,0,4,9,8,2,4,07
36847,30,80,331,67,0,05,22,10,2,1,10
36848,28,85,361,47,0,12,8,5,4,3,05
36849,28,38,170,167,0,12,8,8,4,3,08
36850,28,7,299,90,0,12,8,9,4,3,09
36850,28,97,346,157,0,12,8,9,4,3,09
36851,34,1,156,124,0,01,13,10,1,3,09
36851,34,95,123,41,0,01,13,10,1,3,09
36852,12,19,155,196,0,12,20,6,4,3,06
36852,12,87,364,59,0,12,20,6,4,3,06
36853,3,11,114,13,0,4,1,6,2,4,05
36854,26,37,389,33,0,11,1,10,4,3,10
36855,37,26,297,111,0,09,23,9,3,2,09
36856,3,61,204,22,0,4,1,8,2,4,07
36856,3,37,262,119,0,4,1,8,2,4,07
36857,10,84,116,55,0,02,28,10,1,4,09
36858,27,47,277,126,0,8,1,5,3,2,05
36858,27,69,197,12,0,8,1,5,3,2,05
36858,27,83,285,29,0,8,1,5,3,2,05
36858,27,29,193,44,0,8,1,5,3,2,05
36859,27,13,286,148,0,8,1,7,3,2,07
36859,27,87,174,43,0,8,1,7,3,2,07
36860,27,46,341,42,0,8,1,6,3,2,06
36861,32,52,381,116,0,07,15,7,3,1,07
36862,10,18,294,157,0,09,16,8,3,2,08
36863,27,89,315,22,0,8,1,9,3,2,09
36864,21,94,342,130,0,2,2,10,1,4,09
36865,36,60,138,140,0,9,9,8,3,2,08
36865,36,15,111,75,0,9,9,8,3,2,08
36866,36,57,177,130,0,9,9,9,3,2,09
36867,37,99,184,116,0,12,12,5,4,3,05
36868,35,81,228,159,0,07,18,9,3,1,09
36868,35,102,261,119,0,07,18,9,3,1,09
36868,35,17,275,91,0,07,18,9,3,1,09
36869,7,30,127,151,0,04,16,8,2,4,07
36870,35,14,277,97,0,07,18,7,3,1,07
36870,35,69,280,10,0,07,18,7,3,1,07
36871,35,64,342,96,0,07,18,6,3,1,06
36872,36,19,327,96,0,9,9,6,3,2,06
36872,36,78,362,144,0,9,9,6,3,2,06
36873,36,55,339,47,0,9,9,7,3,2,07
36873,36,65,277,82,0,9,9,7,3,2,07
36874,33,78,325,33,0,9,9,9,3,2,09
36875,4,96,159,61,0,09,19,9,3,2,09
36875,4,34,187,80,0,09,19,9,3,2,09
36876,16,85,399,131,0,12,19,9,4,3,09
36877,16,67,284,19,0,12,19,8,4,3,08
36878,16,14,145,25,0,12,19,6,4,3,06
36879,16,84,228,86,0,12,19,5,4,3,05
36879,16,61,105,118,0,12,19,5,4,3,05
36880,33,84,237,177,0,9,9,6,3,2,06
36880,33,85,393,154,0,9,9,6,3,2,06
36881,1,104,259,111,0,10,13,6,4,2,06
36881,1,4,270,81,0,10,13,6,4,2,06
36882,8,31,175,118,0,10,8,7,4,2,07
36883,2,16,203,111,0,03,20,10,1,4,09
36883,2,25,399,34,0,03,20,10,1,4,09
36883,2,33,389,169,0,03,20,10,1,4,09
36884,36,59,217,96,0,5,6,7,2,1,07
36884,36,71,367,165,0,5,6,7,2,1,07
36885,36,61,114,154,0,5,6,6,2,1,06
36885,36,63,384,133,0,5,6,6,2,1,06
36885,36,21,320,112,0,5,6,6,2,1,06
36886,36,88,335,168,0,5,6,5,2,1,05
36887,39,101,238,189,0,06,27,5,2,1,05
36888,39,88,193,79,0,06,27,8,2,1,08
36889,39,34,252,61,0,06,27,9,2,1,09
36890,22,46,183,17,0,01,20,6,1,3,05
36890,22,34,284,20,0,01,20,6,1,3,05
36891,34,93,280,64,0,03,15,5,1,4,04
36892,22,87,202,170,0,01,20,7,1,3,06
36893,39,3,237,31,0,4,4,9,2,4,08
36894,31,56,106,91,0,02,17,6,1,4,05
36895,9,62,302,30,0,01,13,5,1,3,04
36896,39,42,118,129,0,4,4,5,2,4,04
36897,4,63,398,87,0,03,30,8,1,4,07
36898,4,99,116,90,0,03,30,9,1,4,08
36899,11,94,292,155,0,02,23,10,1,4,09
36900,6,83,237,55,0,1,6,10,1,3,09
36900,6,22,383,187,0,1,6,10,1,3,09
36901,11,20,324,35,0,02,28,9,1,4,08
36901,11,11,122,95,0,02,28,9,1,4,08
36901,11,92,204,162,0,02,28,9,1,4,08
36901,11,69,214,49,0,02,28,9,1,4,08
36901,11,95,175,34,0,02,28,9,1,4,08
36902,11,30,335,28,0,02,28,8,1,4,07
36903,11,77,139,83,0,02,28,7,1,4,06
36904,11,15,135,58,0,02,28,6,1,4,05
36905,11,3,248,12,0,02,28,5,1,4,04
36906,6,21,271,151,0,7,3,5,3,1,05
36907,6,48,185,12,0,7,3,6,3,1,06
36908,4,68,277,91,0,03,30,7,1,4,06
36909,18,71,126,143,0,09,18,8,3,2,08
36910,18,81,196,48,0,09,18,9,3,2,09
36910,18,2,367,62,0,09,18,9,3,2,09
36911,30,3,260,188,0,1,5,10,1,3,09
36911,30,100,241,72,0,1,5,10,1,3,09
36911,30,63,175,164,0,1,5,10,1,3,09
36912,38,7,340,37,0,8,8,7,3,2,07
36913,4,32,322,180,0,09,19,5,3,2,05
36914,18,53,386,160,0,09,18,5,3,2,05
36914,18,3,233,178,0,09,18,5,3,2,05
36915,18,23,107,185,0,09,18,6,3,2,06
36915,18,48,165,92,0,09,18,6,3,2,06
36916,22,71,122,122,0,10,22,10,4,2,10
36916,22,3,292,87,0,10,22,10,4,2,10
36917,26,44,199,163,0,11,13,8,4,3,08
36917,26,102,137,116,0,11,13,8,4,3,08
36918,6,41,372,133,0,03,25,9,1,4,08
36918,6,95,330,133,0,03,25,9,1,4,08
36918,6,36,325,19,0,03,25,9,1,4,08
36919,4,49,323,76,0,03,13,9,1,4,08
36920,6,84,221,144,0,03,25,6,1,4,05
36921,6,75,184,120,0,03,25,7,1,4,06
36922,6,20,202,190,0,03,28,8,1,4,07
36923,29,22,150,146,0,9,10,8,3,2,08
36924,36,70,290,148,0,12,7,5,4,3,05
36925,16,62,159,114,0,11,15,8,4,3,08
36925,16,6,148,87,0,11,15,8,4,3,08
36926,16,46,164,171,0,11,15,9,4,3,09
36927,32,88,384,179,0,10,29,5,4,2,05
36927,32,87,124,54,0,10,29,5,4,2,05
36927,32,90,353,16,0,10,29,5,4,2,05
36928,32,38,180,186,0,10,29,8,4,2,08
36928,32,79,274,114,0,10,29,8,4,2,08
36929,32,82,125,147,0,10,29,9,4,2,09
36929,32,36,175,39,0,10,29,9,4,2,09
36929,32,33,318,99,0,10,29,9,4,2,09
36930,36,90,326,154,0,12,7,8,4,3,08
36930,36,21,266,52,0,12,7,8,4,3,08
36931,36,3,187,116,0,12,7,9,4,3,09
36931,36,91,231,127,0,12,7,9,4,3,09
36932,16,27,211,139,0,11,15,5,4,3,05
36932,16,51,179,147,0,11,15,5,4,3,05
36933,7,88,168,64,0,5,5,9,2,1,09
36934,29,38,390,31,0,09,22,7,3,2,07
36934,29,32,398,47,0,09,22,7,3,2,07
36934,29,18,121,142,0,09,22,7,3,2,07
36935,6,71,233,107,0,10,8,8,4,2,08
36935,6,104,219,50,0,10,8,8,4,2,08
36936,29,3,157,190,0,09,22,9,3,2,09
36937,7,30,353,36,0,5,5,7,2,1,07
36937,7,90,184,150,0,5,5,7,2,1,07
36938,16,6,149,122,0,7,5,10,3,1,10
36938,16,54,328,40,0,7,5,10,3,1,10
36939,7,29,278,40,0,5,5,5,2,1,05
36940,10,42,152,200,0,01,30,6,1,3,05
36941,10,82,128,125,0,01,30,7,1,3,06
36942,10,89,147,197,0,01,30,5,1,3,04
36942,10,35,372,200,0,01,30,5,1,3,04
36943,3,91,179,106,0,09,18,7,3,2,07
36943,3,87,172,175,0,09,18,7,3,2,07
36944,35,60,146,69,0,10,4,10,4,2,10
36944,35,80,135,139,0,10,4,10,4,2,10
36945,3,33,220,125,0,09,18,9,3,2,09
36945,3,85,376,105,0,09,18,9,3,2,09
36946,7,37,262,196,0,11,1,8,4,3,08
36946,7,90,256,182,0,11,1,8,4,3,08
36947,10,89,305,91,0,01,30,8,1,3,07
36948,8,12,210,172,0,06,14,9,2,1,09
36949,8,76,106,179,0,06,14,8,2,1,08
36949,8,79,187,28,0,06,14,8,2,1,08
36949,8,32,383,37,0,06,14,8,2,1,08
36950,36,75,338,53,0,12,12,6,4,3,06
36951,33,38,286,48,0,01,13,9,1,3,08
36952,36,43,286,79,0,12,12,5,4,3,05
36952,36,65,207,36,0,12,12,5,4,3,05
36953,19,30,395,172,0,05,15,10,2,1,10
36954,36,13,364,31,0,12,12,8,4,3,08
36955,36,82,149,134,0,12,12,9,4,3,09
36956,20,94,338,157,0,03,18,10,1,4,09
36957,38,11,115,69,0,9,5,5,3,2,05
36957,38,46,376,36,0,9,5,5,3,2,05
36957,38,85,344,58,0,9,5,5,3,2,05
36957,38,71,310,170,0,9,5,5,3,2,05
36957,38,59,191,173,0,9,5,5,3,2,05
36958,8,20,231,150,0,10,10,6,4,2,06
36959,33,11,378,169,0,2,7,9,1,4,08
36959,33,39,377,195,0,2,7,9,1,4,08
36960,8,83,380,53,0,10,10,5,4,2,05
36961,18,102,319,190,0,07,19,10,3,1,10
36962,38,13,207,200,0,9,5,6,3,2,06
36963,5,7,319,13,0,04,29,6,2,4,05
36964,33,34,320,71,0,2,7,5,1,4,04
36964,33,18,139,166,0,2,7,5,1,4,04
36965,8,94,213,137,0,10,10,8,4,2,08
36965,8,92,181,23,0,10,10,8,4,2,08
36966,8,49,127,155,0,10,10,9,4,2,09
36966,8,81,339,17,0,10,10,9,4,2,09
36966,8,52,151,46,0,10,10,9,4,2,09
36967,13,5,241,128,0,01,31,6,1,3,05
36968,13,77,359,47,0,01,31,7,1,3,06
36969,13,95,242,99,0,01,31,5,1,3,04
36969,13,22,111,161,0,01,31,5,1,3,04
36970,14,33,368,163,0,05,29,8,2,1,08
36970,14,32,356,55,0,05,29,8,2,1,08
36971,38,57,166,17,0,05,29,10,2,1,10
36972,20,75,372,22,0,05,23,5,2,1,05
36972,20,103,315,81,0,05,23,5,2,1,05
36972,20,35,354,140,0,05,23,5,2,1,05
36973,14,15,223,137,0,05,29,5,2,1,05
36974,20,90,381,170,0,05,23,7,2,1,07
36974,20,59,254,54,0,05,23,7,2,1,07
36975,14,93,362,195,0,05,29,7,2,1,07
36975,14,62,128,85,0,05,29,7,2,1,07
36976,13,47,348,64,0,01,31,8,1,3,07
36976,13,67,169,110,0,01,31,8,1,3,07
36977,20,19,110,96,0,05,26,5,2,1,05
36977,20,4,223,98,0,05,26,5,2,1,05
36978,11,3,381,185,0,12,3,9,4,3,09
36978,11,75,267,124,0,12,3,9,4,3,09
36979,11,48,201,178,0,12,3,8,4,3,08
36980,11,81,367,16,0,12,3,7,4,3,07
36981,11,15,264,106,0,12,3,6,4,3,06
36982,11,16,372,124,0,12,3,5,4,3,05
36982,11,87,312,189,0,12,3,5,4,3,05
36983,19,13,196,99,0,01,29,8,1,3,07
36984,6,55,169,95,0,09,26,10,3,2,10
36985,21,13,216,135,0,8,12,8,3,2,08
36986,6,102,279,118,0,09,18,8,3,2,08
36987,6,56,253,74,0,09,18,9,3,2,09
36987,6,24,233,18,0,09,18,9,3,2,09
36988,19,41,356,100,0,01,29,5,1,3,04
36989,24,33,253,66,0,10,1,9,4,2,09
36989,24,17,185,177,0,10,1,9,4,2,09
36990,24,49,206,68,0,10,1,8,4,2,08
36991,33,15,250,54,0,05,28,10,2,1,10
36991,33,52,154,171,0,05,28,10,2,1,10
36992,39,64,215,62,0,02,27,8,1,4,07
36992,39,54,121,106,0,02,27,8,1,4,07
36992,39,99,378,170,0,02,27,8,1,4,07
36993,39,97,263,191,0,02,27,9,1,4,08
36993,39,99,235,51,0,02,27,9,1,4,08
36994,14,80,139,156,0,5,6,6,2,1,06
36995,1,85,212,62,0,03,24,8,1,4,07
36996,16,39,295,46,0,03,20,7,1,4,06
36997,31,83,388,199,0,05,17,10,2,1,10
36998,16,41,283,80,0,03,20,9,1,4,08
36999,16,82,329,184,0,03,20,8,1,4,07
37000,7,15,120,127,0,1,4,10,1,3,09
37001,1,45,122,94,0,03,24,5,1,4,04
37002,1,50,319,199,0,03,24,7,1,4,06
37002,1,18,371,53,0,03,24,7,1,4,06
37002,1,87,394,63,0,03,24,7,1,4,06
37002,1,22,119,55,0,03,24,7,1,4,06
37003,20,5,255,82,0,11,20,7,4,3,07
37004,5,37,191,76,0,2,7,5,1,4,04
37005,20,61,215,72,0,11,20,5,4,3,05
37005,20,101,185,106,0,11,20,5,4,3,05
37006,5,32,357,13,0,2,7,7,1,4,06
37006,5,51,332,184,0,2,7,7,1,4,06
37007,5,30,301,61,0,2,7,8,1,4,07
37008,5,67,397,124,0,2,7,9,1,4,08
37009,20,16,254,187,0,11,20,9,4,3,09
37009,20,47,136,192,0,11,20,9,4,3,09
37010,20,87,226,89,0,11,20,8,4,3,08
37011,26,90,142,105,0,01,21,9,1,3,08
37011,26,45,152,171,0,01,21,9,1,3,08
37012,6,80,226,143,0,11,2,10,4,3,10
37012,6,86,147,176,0,11,2,10,4,3,10
37012,6,104,342,158,0,11,2,10,4,3,10
37013,16,70,251,20,0,5,4,10,2,1,10
37013,16,58,316,155,0,5,4,10,2,1,10
37014,36,26,179,20,0,03,19,9,1,4,08
37014,36,10,205,122,0,03,19,9,1,4,08
37014,36,62,152,116,0,03,19,9,1,4,08
37015,11,22,209,122,0,09,20,9,3,2,09
37015,11,46,335,126,0,09,20,9,3,2,09
37015,11,56,294,57,0,09,20,9,3,2,09
37016,11,53,236,173,0,09,20,6,3,2,06
37017,36,70,297,80,0,03,19,6,1,4,05
37018,11,96,200,87,0,09,20,5,3,2,05
37019,10,58,299,121,0,10,31,7,4,2,07
37020,10,45,140,200,0,10,31,6,4,2,06
37021,26,62,317,95,0,05,15,5,2,1,05
37021,26,67,141,57,0,05,15,5,2,1,05
37022,26,43,326,50,0,05,15,6,2,1,06
37023,26,57,294,151,0,05,15,7,2,1,07
37023,26,26,258,149,0,05,15,7,2,1,07
37024,16,25,125,83,0,1,10,7,1,3,06
37025,26,34,144,82,0,05,15,8,2,1,08
37025,26,17,161,16,0,05,15,8,2,1,08
37026,26,14,347,159,0,05,15,9,2,1,09
37026,26,17,365,85,0,05,15,9,2,1,09
37027,16,45,200,37,0,4,5,9,2,4,08
37028,14,92,359,200,0,04,21,10,2,4,09
37029,14,17,189,79,0,6,9,6,2,1,06
37029,14,11,170,51,0,6,9,6,2,1,06
37030,5,99,378,134,0,1,7,10,1,3,09
37030,5,77,326,130,0,1,7,10,1,3,09
37031,20,5,134,200,0,7,10,5,3,1,05
37031,20,10,303,23,0,7,10,5,3,1,05
37032,20,5,262,27,0,7,10,6,3,1,06
37032,20,55,385,103,0,7,10,6,3,1,06
37033,16,97,385,124,0,4,5,5,2,4,04
37034,28,12,233,17,0,1,8,6,1,3,05
37035,1,14,369,200,0,2,5,10,1,4,09
37036,37,95,386,128,0,5,10,10,2,1,10
37036,37,19,309,133,0,5,10,10,2,1,10
37037,4,47,308,125,0,07,18,8,3,1,08
37038,27,90,296,11,0,05,27,9,2,1,09
37038,27,6,203,169,0,05,27,9,2,1,09
37039,3,7,374,91,0,05,18,8,2,1,08
37040,37,37,224,24,0,12,14,7,4,3,07
37040,37,13,167,105,0,12,14,7,4,3,07
37040,37,10,269,130,0,12,14,7,4,3,07
37040,37,24,293,146,0,12,14,7,4,3,07
37041,27,35,309,101,0,01,26,7,1,3,06
37041,27,75,373,10,0,01,26,7,1,3,06
37041,27,88,393,131,0,01,26,7,1,3,06
37041,27,39,358,26,0,01,26,7,1,3,06
37042,27,66,239,112,0,01,26,9,1,3,08
37042,27,54,237,176,0,01,26,9,1,3,08
37043,16,41,314,84,0,9,1,10,3,2,10
37044,35,100,338,32,0,11,2,10,4,3,10
37045,35,97,389,66,0,6,7,8,2,1,08
37046,7,23,285,21,0,08,14,8,3,2,08
37046,7,53,177,87,0,08,14,8,3,2,08
37047,7,52,297,161,0,08,14,9,3,2,09
37048,7,15,335,141,0,08,14,6,3,2,06
37048,7,83,155,170,0,08,14,6,3,2,06
37049,7,81,157,134,0,08,14,7,3,2,07
37050,7,4,385,52,0,08,14,5,3,2,05
37050,7,40,209,178,0,08,14,5,3,2,05
37050,7,87,316,112,0,08,14,5,3,2,05
37050,7,65,348,135,0,08,14,5,3,2,05
37051,21,4,391,57,0,05,30,6,2,1,06
37051,21,31,370,18,0,05,30,6,2,1,06
37052,24,50,292,62,0,4,7,6,2,4,05
37053,34,40,398,27,0,07,18,5,3,1,05
37054,7,77,257,78,0,02,23,6,1,4,05
37055,13,30,160,28,0,06,21,5,2,1,05
37056,1,51,169,165,0,9,9,10,3,2,10
37056,1,104,254,100,0,9,9,10,3,2,10
37056,1,29,297,66,0,9,9,10,3,2,10
37056,1,26,352,57,0,9,9,10,3,2,10
37056,1,39,257,81,0,9,9,10,3,2,10
37057,15,99,266,34,0,02,13,7,1,4,06
37057,15,18,200,82,0,02,13,7,1,4,06
37057,15,79,258,52,0,02,13,7,1,4,06
37058,32,45,362,18,0,2,7,8,1,4,07
37059,21,65,313,116,0,09,28,5,3,2,05
37059,21,83,138,82,0,09,28,5,3,2,05
37059,21,73,303,173,0,09,28,5,3,2,05
37060,21,87,318,54,0,09,28,7,3,2,07
37061,9,66,399,144,0,2,3,5,1,4,04
37062,21,54,308,81,0,09,28,9,3,2,09
37063,23,70,250,14,0,10,25,8,4,2,08
37064,32,101,349,141,0,2,7,7,1,4,06
37065,32,69,180,35,0,2,7,6,1,4,05
37066,34,39,155,102,0,03,19,9,1,4,08
37066,34,69,348,56,0,03,19,9,1,4,08
37066,34,22,215,23,0,03,19,9,1,4,08
37067,34,76,112,191,0,03,19,8,1,4,07
37067,34,98,161,138,0,03,19,8,1,4,07
37067,34,46,358,35,0,03,19,8,1,4,07
37068,30,98,168,76,0,07,14,10,3,1,10
37068,30,59,300,97,0,07,14,10,3,1,10
37069,7,96,334,200,0,12,24,5,4,3,05
37070,5,64,296,126,0,12,25,6,4,3,06
37071,5,61,109,126,0,12,25,8,4,3,08
37071,5,12,110,24,0,12,25,8,4,3,08
37072,34,17,400,121,0,03,19,5,1,4,04
37073,34,38,313,54,0,03,19,7,1,4,06
37074,14,94,177,198,0,09,20,9,3,2,09
37074,14,26,376,93,0,09,20,9,3,2,09
37075,35,30,163,141,0,05,13,10,2,1,10
37076,31,24,268,14,0,09,17,10,3,2,10
37077,14,82,106,131,0,09,20,7,3,2,07
37078,14,16,156,98,0,09,20,6,3,2,06
37079,38,48,339,152,0,10,28,8,4,2,08
37079,38,7,301,16,0,10,28,8,4,2,08
37080,8,36,245,117,0,07,16,9,3,1,09
37081,20,8,196,71,0,02,23,10,1,4,09
37081,20,92,145,113,0,02,23,10,1,4,09
37082,8,62,217,72,0,07,16,5,3,1,05
37082,8,104,366,36,0,07,16,5,3,1,05
37083,8,17,142,53,0,07,16,6,3,1,06
37084,26,49,268,137,0,02,28,6,1,4,05
37085,1,89,198,30,0,07,28,10,3,1,10
37086,28,67,185,41,0,6,10,8,2,1,08
37087,16,44,123,65,0,04,13,10,2,4,09
37088,24,42,127,152,0,04,19,9,2,4,08
37089,27,56,377,32,0,9,11,5,3,2,05
37089,27,47,102,68,0,9,11,5,3,2,05
37090,27,21,123,53,0,9,11,7,3,2,07
37090,27,32,393,110,0,9,11,7,3,2,07
37091,27,85,140,25,0,9,11,6,3,2,06
37091,27,88,288,59,0,9,11,6,3,2,06
37092,27,46,154,149,0,9,11,9,3,2,09
37092,27,29,318,125,0,9,11,9,3,2,09
37092,27,91,289,187,0,9,11,9,3,2,09
37093,27,6,164,129,0,9,11,8,3,2,08
37093,27,24,256,65,0,9,11,8,3,2,08
37094,25,27,101,63,0,08,28,9,3,2,09
37095,28,104,281,192,0,6,10,5,2,1,05
37095,28,64,144,71,0,6,10,5,2,1,05
37096,28,8,363,31,0,6,10,6,2,1,06
37096,28,90,238,64,0,6,10,6,2,1,06
37096,28,78,125,106,0,6,10,6,2,1,06
37097,26,58,387,37,0,05,26,10,2,1,10
37098,8,62,168,133,0,10,2,7,4,2,07
37098,8,63,283,60,0,10,2,7,4,2,07
37099,8,27,399,58,0,10,2,6,4,2,06
37100,27,1,195,11,0,03,16,10,1,4,09
37100,27,99,393,169,0,03,16,10,1,4,09
37101,26,39,233,97,0,05,21,5,2,1,05
37102,24,83,198,100,0,04,19,8,2,4,07
37103,26,48,323,73,0,05,21,6,2,1,06
37104,5,31,157,195,0,08,13,7,3,2,07
37105,12,100,255,45,0,1,2,7,1,3,06
37106,8,98,112,127,0,11,24,6,4,3,06
37106,8,32,359,50,0,11,24,6,4,3,06
37106,8,57,165,102,0,11,24,6,4,3,06
37107,8,5,317,92,0,11,24,7,4,3,07
37107,8,44,337,120,0,11,24,7,4,3,07
37107,8,36,340,62,0,11,24,7,4,3,07
37108,10,35,354,69,0,08,29,7,3,2,07
37109,5,58,257,172,0,08,13,9,3,2,09
37110,5,1,327,183,0,08,13,8,3,2,08
37110,5,10,120,192,0,08,13,8,3,2,08
37110,5,92,295,55,0,08,13,8,3,2,08
37111,26,35,292,60,0,05,21,9,2,1,09
37112,26,40,263,128,0,05,21,8,2,1,08
37112,26,19,205,176,0,05,21,8,2,1,08
37113,21,8,245,91,0,02,14,9,1,4,08
37114,1,89,309,41,0,11,1,8,4,3,08
37115,21,14,335,159,0,02,14,5,1,4,04
37115,21,6,347,38,0,02,14,5,1,4,04
37115,21,94,334,87,0,02,14,5,1,4,04
37116,21,2,329,92,0,02,14,7,1,4,06
37117,37,64,200,155,0,10,26,5,4,2,05
37118,31,3,274,169,0,12,10,10,4,3,10
37118,31,100,154,53,0,12,10,10,4,3,10
37119,31,76,303,160,0,05,25,9,2,1,09
37119,31,54,270,190,0,05,25,9,2,1,09
37120,24,34,396,63,0,02,23,5,1,4,04
37120,24,52,158,132,0,02,23,5,1,4,04
37121,24,48,136,198,0,02,23,6,1,4,05
37121,24,28,127,190,0,02,23,6,1,4,05
37122,24,77,212,70,0,02,23,7,1,4,06
37123,24,80,342,39,0,02,23,8,1,4,07
37124,24,99,127,137,0,03,27,9,1,4,08
37124,24,28,226,50,0,03,27,9,1,4,08
37125,24,63,290,114,0,03,27,8,1,4,07
37125,24,66,388,67,0,03,27,8,1,4,07
37126,37,20,386,109,0,10,26,8,4,2,08
37127,36,64,280,151,0,01,17,9,1,3,08
37128,10,17,100,164,0,08,29,8,3,2,08
37129,3,43,240,174,0,08,19,7,3,2,07
37130,3,87,260,164,0,04,17,7,2,4,06
37131,8,92,117,34,0,12,6,10,4,3,10
37131,8,5,367,194,0,12,6,10,4,3,10
37131,8,100,351,124,0,12,6,10,4,3,10
37131,8,56,374,55,0,12,6,10,4,3,10
37132,36,45,139,170,0,01,17,6,1,3,05
37133,36,48,387,108,0,01,17,5,1,3,04
37134,3,30,276,100,0,08,19,6,3,2,06
37134,3,25,377,29,0,08,19,6,3,2,06
37135,5,71,250,145,0,02,15,5,1,4,04
37135,5,52,274,20,0,02,15,5,1,4,04
37135,5,27,317,42,0,02,15,5,1,4,04
37136,22,12,130,122,0,5,12,7,2,1,07
37137,22,27,240,39,0,5,12,5,2,1,05
37137,22,5,229,18,0,5,12,5,2,1,05
37138,22,23,157,95,0,5,12,9,2,1,09
37139,22,17,120,68,0,5,12,8,2,1,08
37140,16,74,309,51,0,10,9,10,4,2,10
37141,5,82,358,124,0,02,15,8,1,4,07
37142,10,36,172,150,0,03,13,9,1,4,08
37143,10,76,249,31,0,03,13,8,1,4,07
37143,10,79,307,175,0,03,13,8,1,4,07
37144,18,12,370,46,0,1,6,9,1,3,08
37145,27,78,201,50,0,01,15,8,1,3,07
37146,10,76,320,126,0,9,3,9,3,2,09
37146,10,72,328,131,0,9,3,9,3,2,09
37147,27,23,105,185,0,01,15,7,1,3,06
37148,27,63,103,102,0,01,15,6,1,3,05
37148,27,37,127,104,0,01,15,6,1,3,05
37149,18,69,250,179,0,1,6,5,1,3,04
37150,18,39,214,167,0,04,13,10,2,4,09
37151,30,78,308,142,0,12,22,8,4,3,08
37152,30,18,380,50,0,04,23,9,2,4,08
37153,30,15,375,68,0,04,23,8,2,4,07
37154,30,39,242,158,0,12,22,5,4,3,05
37154,30,77,130,78,0,12,22,5,4,3,05
37155,10,92,129,59,0,12,21,5,4,3,05
37156,30,40,308,106,0,12,22,7,4,3,07
37157,11,56,200,123,0,01,23,6,1,3,05
37157,11,26,392,62,0,01,23,6,1,3,05
37157,11,46,126,83,0,01,23,6,1,3,05
37158,16,33,232,18,0,09,14,10,3,2,10
37159,13,30,352,131,0,1,3,10,1,3,09
37159,13,33,320,53,0,1,3,10,1,3,09
37159,13,98,243,74,0,1,3,10,1,3,09
37160,32,75,152,82,0,2,3,7,1,4,06
37160,32,43,291,170,0,2,3,7,1,4,06
37160,32,38,397,154,0,2,3,7,1,4,06
